disease_id,disease_name,cell_id,cell_name,tissue_id,tissue_name,drug_id,drug_name,mir_id,mir_name,pub_id,pmid,detail
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,137,miR-532,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,151,miR-877,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,207,miR-4701-5p,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,162,miR-5096,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,208,miR-4728-3p,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,161,miR-1273d,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,196,miR-486-3p,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",293,"SGC 7901",4,stomach,9,Fluorouracil,209,miR-4763-3p,101,23525256,"Human miRNA OneArray  v3 and the results were confirmed by quantitative real time RT PCR. The expression of 9 miRNAs (miR 10b,  22,  31,  133b,  190,  501,  615,  501 5p and  615 5p) was upregulated while the expression of 18 additional miRNAs (miR 32,  197,  210,  766,  1229,  1238,  3131,  3149,  1224 3p,  3162 3p,  532,  877,  4701 5p,  5096,  4728 3p,  1273d,  486 3p and 4763 3p) was downregulated in the SGC 7901/5 Fu cell line compared with its parental cell line"
42,"gastric cancer",665,SGC709,4,stomach,2,cisplatin,214,miR-31a,181,22157765,"overexpression of miR-30a in SGC-7091 cells significantly increased the sensitivity of SGC-709 cells response to cis-DDP treatment."
42,"gastric cancer",108,SGC7901,4,stomach,2,cisplatin,91,miR-200c,46,23821457,"MicroRNA-200c regulates the sensitivity of chemotherapy of gastric cancer SGC7901/DDP cells by directly targeting RhoE."
42,"gastric cancer",108,SGC7901,4,stomach,1,doxorubicin,31,miR-106a,65,23932924,"miR-106a promotes chemo-resistance of GC cells"
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,211,miR-107a,66,23932924,"miR-107a promotes chemo-resistance of GC cells"
42,"gastric cancer",108,SGC7901,4,stomach,2,cisplatin,10,miR-20a,76,23924943,"miR-20a promoted the growth, migration and invasion of GC cells, enhanced thechemoresistance of GC cells to cisplatin and docetaxel"
42,"gastric cancer",108,SGC7901,4,stomach,7,docetaxel,10,miR-20a,76,23924943,"miR-20a promoted the growth, migration and invasion of GC cells, enhanced thechemoresistance of GC cells to cisplatin and docetaxel"
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,8,miR-19a,98,23603256,"Our results also showed that miR-19a/b upregulation decreased the sensitivity of gastric cancercells to anticancer drugs."
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,164,miR-19b,98,23603256,"Our results also showed that miR-19a/b upregulation decreased the sensitivity of gastric cancercells to anticancer drugs."
42,"gastric cancer",108,SGC7901,4,stomach,1,doxorubicin,8,miR-19a,98,23603256,"Our results also showed that miR-19a/b upregulation decreased the sensitivity of gastric cancercells to anticancer drugs."
42,"gastric cancer",108,SGC7901,4,stomach,1,doxorubicin,164,miR-19b,98,23603256,"Our results also showed that miR-19a/b upregulation decreased the sensitivity of gastric cancercells to anticancer drugs."
42,"gastric cancer",108,SGC7901,4,stomach,6,paclitaxel,185,miR-34c-5p,99,23423488,"DNA methylation, dysregulation of miR-34c-5p, and MAPT expression are critical factors in the chemoresistance of gastric cancer to paclitaxel"
42,"gastric cancer",108,SGC7901,4,stomach,2,cisplatin,11,miR-21,106,23466500,"Our study found that the expression of miR-21 upregulated in the cisplatin resistant cell lineSGC7901/DDP compared to its parental line SGC7901"
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,128,miR-497,177,21258880,"miR-497 was downregulated in both multidrug-resistant human gastric cancer cell line SGC7901/vincristine (VCR) and multidrug-resistant human lung cancer cell line A549/cisplatin (CDDP)"
42,"gastric cancer",108,SGC7901,4,stomach,2,cisplatin,91,miR-200c,242,21114921,"Inhibitory effects of miRNA-200c on chemotherapy-resistance and cell proliferation of gastric cancer SGC7901/DDP cells."
42,"gastric cancer",108,SGC7901,4,stomach,9,Fluorouracil,91,miR-200c,242,21114921,"Inhibitory effects of miRNA-200c on chemotherapy-resistance and cell proliferation of gastric cancer SGC7901/DDP cells."
42,"gastric cancer",108,SGC7901,4,stomach,6,paclitaxel,91,miR-200c,242,21114921,"Inhibitory effects of miRNA-200c on chemotherapy-resistance and cell proliferation of gastric cancer SGC7901/DDP cells."
42,"gastric cancer",108,SGC7901,4,stomach,1,doxorubicin,91,miR-200c,242,21114921,"Inhibitory effects of miRNA-200c on chemotherapy-resistance and cell proliferation of gastric cancer SGC7901/DDP cells."
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,43,miR-181b,243,20162574,"miR-181b wasdownregulated in both multidrug-resistant human gastric cancer cell line SGC7901/vincristine (VCR) and multidrug-resistant human lung cancer cell line A549/cisplatin (CDDP),"
42,"gastric cancer",108,SGC7901,4,stomach,200,multidrug,64,miR-15b,286,18449891,"miR-15b and miR-16 modulate multidrug resistance by targeting BCL2 in human gastric cancer cells."
42,"gastric cancer",108,SGC7901,4,stomach,200,multidrug,6,miR-16,286,18449891,"miR-15b and miR-16 modulate multidrug resistance by targeting BCL2 in human gastric cancer cells."
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,219,miR-200,299,21993663,"miR-200bc/429 cluster was downregulated, while BCL2 and XIAP were upregulated in both MDR SGC7901/VCR (vincristine) and A549/CDDP (cisplatin) cells,"
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,118,miR-429,299,21993663,"miR-200bc/429 cluster was downregulated, while BCL2 and XIAP were upregulated in both MDR SGC7901/VCR (vincristine) and A549/CDDP (cisplatin) cells,"
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,61,miR-200b,299,21993663,"miR-200bc/429 cluster was downregulated, while BCL2 and XIAP were upregulated in both MDR SGC7901/VCR (vincristine) and A549/CDDP (cisplatin) cells,"
42,"gastric cancer",108,SGC7901,4,stomach,16,vincristine,91,miR-200c,299,21993663,"miR-200bc/429 cluster was downregulated, while BCL2 and XIAP were upregulated in both MDR SGC7901/VCR (vincristine) and A549/CDDP (cisplatin) cells,"
42,"gastric cancer",114,BGC823,4,stomach,9,Fluorouracil,176,miR-125b,39,24846940,"Expression profiling and functional analysis of hsa-miR-125b and its target genes in drug-resistantcell line of human gastric cancer"
42,"gastric cancer",114,BGC823,4,stomach,7,docetaxel,96,miR-29c,102,24054006,"Overexpression of miR-29c in gastric cancer BGC-823 cells suppressed cell proliferation, stimulated cell apoptosis, induced cell cycle arrest in S phase and increased the chemotherapy sensitivity to drug docetaxel"
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,170,miR-196a,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,219,miR-200,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,113,miR-338,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,81,miR-126,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,21,miR-31,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,26,miR-98,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,62,let-7g,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
42,"gastric cancer",114,BGC823,4,stomach,19,Camptothecin,174,miR-7,232,21293479,"In the HCPT-resistant gastric cancer cells, the levels of 25 miRNAs were deregulated, including miR-196a, miR-200 family, miR-338, miR-126, miR-31, miR-98, let-7g, and miR-7."
59,"gastrointestinal stromal tumor",945,"clinical samples",4,stomach,5,imatinib,90,miR-320a,42,24217767,"MiR-320a downregulation is associated with imatinib resistance in gastrointestinal stromal tumors."
35,"germ cell tumor",291,Scha,27,testis,2,cisplatin,95,miR-106b,250,20811155,"in EC cell lines and human tumor tissue that high cytoplasmic p21 expression and cisplatin resistance of EC were inversely associated with the expression of Oct4 and miR-106b seed family members."
64,"endometrioid ovarian cancer",58,IGROV1,13,"urogenital system",2,cisplatin,104,miR-370,1,25063739,"miR-370 also enhanced endometrioid ovariancancer cell chemosensitivity to cDDP"
4,"uterine sarcoma",65,MESSA,26,uterus,6,paclitaxel,177,miR-135a,206,21552288,"miR-137a contributes to paclitaxel resistance in tumor cells both in vitro and in vivo."
12,"breast cancer",NULL,NULL,NULL,NULL,42,trastuzumab,11,miR-21,218,21471222,"miR-21 expression was up-regulated and its function was elevated in HER2(+) BT474, SKBR3, and MDA-MB-453 breast cancer cells that are induced to acquire trastuzumab resistance"
13,"Ehrlich ascites tumor",199,EHR2,NULL,NULL,57,daunorubicin,45,miR-183,194,21899346,"miR-183 miR-96 miR-182 and miR-200b miR-200a miR-429 as well as miR-141 to be consistently upregulated in the MDR cell lines"
13,"Ehrlich ascites tumor",199,EHR2,NULL,NULL,57,daunorubicin,25,miR-96,194,21899346,"miR-183 miR-96 miR-182 and miR-200b miR-200a miR-429 as well as miR-141 to be consistently upregulated in the MDR cell lines"
13,"Ehrlich ascites tumor",199,EHR2,NULL,NULL,57,daunorubicin,44,miR-182,194,21899346,"miR-183 miR-96 miR-182 and miR-200b miR-200a miR-429 as well as miR-141 to be consistently upregulated in the MDR cell lines"
13,"Ehrlich ascites tumor",199,EHR2,NULL,NULL,57,daunorubicin,61,miR-200b,194,21899346,"miR-183 miR-96 miR-182 and miR-200b miR-200a miR-429 as well as miR-141 to be consistently upregulated in the MDR cell lines"
13,"Ehrlich ascites tumor",199,EHR2,NULL,NULL,57,daunorubicin,97,miR-200a,194,21899346,"miR-183 miR-96 miR-182 and miR-200b miR-200a miR-429 as well as miR-141 to be consistently upregulated in the MDR cell lines"
13,"Ehrlich ascites tumor",199,EHR2,NULL,NULL,57,daunorubicin,118,miR-429,194,21899346,"miR-183 miR-96 miR-182 and miR-200b miR-200a miR-429 as well as miR-141 to be consistently upregulated in the MDR cell lines"
13,"Ehrlich ascites tumor",200,EHR3,NULL,NULL,57,daunorubicin,168,miR-125b-5p,195,21899346,"miR-125b-5p and the two clusters miR-30d miR-30b and miR-23b miR-27b miR-24-1 were downregulated in most of the resistant EAT cells"
13,"Ehrlich ascites tumor",200,EHR3,NULL,NULL,57,daunorubicin,36,miR-30d,195,21899346,"miR-125b-5p and the two clusters miR-30d miR-30b and miR-23b miR-27b miR-24-1 were downregulated in most of the resistant EAT cells"
13,"Ehrlich ascites tumor",200,EHR3,NULL,NULL,57,daunorubicin,67,miR-30b,195,21899346,"miR-125b-5p and the two clusters miR-30d miR-30b and miR-23b miR-27b miR-24-1 were downregulated in most of the resistant EAT cells"
13,"Ehrlich ascites tumor",200,EHR3,NULL,NULL,57,daunorubicin,65,miR-23b,195,21899346,"miR-125b-5p and the two clusters miR-30d miR-30b and miR-23b miR-27b miR-24-1 were downregulated in most of the resistant EAT cells"
13,"Ehrlich ascites tumor",200,EHR3,NULL,NULL,57,daunorubicin,66,miR-27b,195,21899346,"miR-125b-5p and the two clusters miR-30d miR-30b and miR-23b miR-27b miR-24-1 were downregulated in most of the resistant EAT cells"
13,"Ehrlich ascites tumor",200,EHR3,NULL,NULL,57,daunorubicin,14,miR-24-1,195,21899346,"miR-125b-5p and the two clusters miR-30d miR-30b and miR-23b miR-27b miR-24-1 were downregulated in most of the resistant EAT cells"
42,"gastric cancer",654,NF-3xmir16,NULL,NULL,10,etoposide,6,miR-16,105,23613938,"Noninvasive visualization of microRNA-16 in the chemoresistance of gastriccancer using a dual reporter gene imaging system."
42,"gastric cancer",654,NF-3xmir16,NULL,NULL,9,Fluorouracil,6,miR-16,105,23613938,"Noninvasive visualization of microRNA-16 in the chemoresistance of gastriccancer using a dual reporter gene imaging system."
27,"lung cancer",NULL,NULL,NULL,NULL,27,Selumetinib,7,miR-17,219,21444672,"STAT3-regulated microRNA miR-17 played a critical role in MEK inhibitor resistance, such that miR-17 inhibition sensitizedresistant cells to AZD6244 by inducing BIM and PARP cleavage."
36,neuroblastoma,NULL,NULL,NULL,NULL,2,cisplatin,48,miR-204,148,22892391,"Ectopic miR-204 expression significantly increasedsensitivity to cisplatin and etoposide in vitro."
